timestamp,price,SMA_14,EMA_14,RSI_14,MACD,MACD_Signal,is_peak
2023-10-21 15:05:00+00:00,1624.2449485337902,1616.5712881951627,1617.2075247051532,78.26552457254596,4.090483086433551,2.977940508311172,0
2023-10-21 15:10:00+00:00,1617.6895250810226,1616.8585282956446,1617.2717914219359,57.25498293405838,3.7813862039381547,3.1386296474365687,0
2023-10-21 15:15:00+00:00,1616.1988716408089,1617.084769647791,1617.128735451119,53.72323634300275,3.3772110363372576,3.1863459252167066,0
2023-10-21 15:20:00+00:00,1618.148319157765,1617.3976446427412,1617.2646799453385,57.422191714328406,3.177574327616867,3.1845916056967387,0
2023-10-21 15:25:00+00:00,1619.9840089079153,1617.7956549634462,1617.6272571403488,60.61463646187254,3.131388916778178,3.1739510679130265,0
2023-10-21 15:30:00+00:00,1620.1864571141257,1618.1230027253189,1617.9684838035191,60.96227183136742,3.075668136510785,3.1542944816325784,0
2023-10-21 15:35:00+00:00,1619.2809767385802,1618.4899275407242,1618.1434828615272,58.476176055909,2.924729852650671,3.108381555836197,0
2023-10-21 15:40:00+00:00,1621.994415103445,1619.0295757976407,1618.656940493783,63.305470036597555,2.989599729414522,3.0846251905518622,0
2023-10-21 15:45:00+00:00,1622.4487829284708,1619.7759268138975,1619.1625194850747,64.05925194079823,3.042600060734003,3.0762201645882903,0
2023-10-21 15:50:00+00:00,1622.6400653956075,1620.44201884598,1619.6261922731458,64.39088501441296,3.06471003210072,3.073918138090776,0
2023-10-21 15:55:00+00:00,1626.7678858491845,1621.056962249603,1620.5784180832843,70.67851531545067,3.376392011296275,3.134412912731876,0
2023-10-21 16:00:00+00:00,1629.508606340771,1621.7285637381478,1621.7691098509492,73.965540392177,3.800742865991424,3.2676789033837856,0
2023-10-21 16:05:00+00:00,1626.9913028041008,1622.0796418412785,1622.4654022447028,66.5825392342007,3.889087636790464,3.3919606500651214,0
2023-10-21 16:10:00+00:00,1628.4649421132676,1622.4677934077754,1623.2653408938447,68.5609360495467,4.031538810805387,3.5198762822131746,0
